	urls
1251	https://www.cars-data.com/en/suzuki-swift-2010/2552
1252	https://www.cars-data.com/en/suzuki-swift-2010/2560
1253	https://www.cars-data.com/en/suzuki-sx4-2010/2567
1254	https://www.cars-data.com/en/tesla-roadster-2010/2576
1255	https://www.cars-data.com/en/toyota-auris-2010/2579
1256	https://www.cars-data.com/en/toyota-auris-2010/2581
1257	https://www.cars-data.com/en/toyota-land-cruiser-2010/2709
1258	https://www.cars-data.com/en/toyota-land-cruiser-2010/2712
1259	https://www.cars-data.com/en/toyota-rav4-2010/2740
1260	https://www.cars-data.com/en/volkswagen-caddy-combi-2010/2773
1261	https://www.cars-data.com/en/volkswagen-crossgolf-2010/2808
1262	https://www.cars-data.com/en/volkswagen-crosspolo-2010/2862
1263	https://www.cars-data.com/en/volkswagen-crosstouran-2010/2887
1264	https://www.cars-data.com/en/volkswagen-multivan-2010/4102
1265	https://www.cars-data.com/en/volkswagen-passat-2010/2837
1266	https://www.cars-data.com/en/volkswagen-passat-variant-2010/2848
1267	https://www.cars-data.com/en/volkswagen-phaeton-2010/2850
1268	https://www.cars-data.com/en/volkswagen-sharan-2010/2880
1269	https://www.cars-data.com/en/volkswagen-touareg-2010/2885
1270	https://www.cars-data.com/en/volkswagen-touran-2010/2890
1271	https://www.cars-data.com/en/volvo-s60-2010/2946
1272	https://www.cars-data.com/en/volvo-v60-2010/2960
1273	https://www.cars-data.com/en/audi-a4-allroad-2009/147
1274	https://www.cars-data.com/en/audi-a5-cabriolet-2009/158
1275	https://www.cars-data.com/en/audi-a5-sportback-2009/148
1276	https://www.cars-data.com/en/audi-q7-2009/215
1277	https://www.cars-data.com/en/audi-s4-2009/124
1278	https://www.cars-data.com/en/audi-s4-avant-2009/140
1279	https://www.cars-data.com/en/audi-s5-cabriolet-2009/160
1280	https://www.cars-data.com/en/bmw-5-serie-gran-turismo-2009/272
1281	https://www.cars-data.com/en/bmw-x1-2009/307
1282	https://www.cars-data.com/en/bmw-z4-roadster-2009/323
1283	https://www.cars-data.com/en/chevrolet-cruze-2009/365
1284	https://www.cars-data.com/en/citroen-c3-picasso-2009/442
1285	https://www.cars-data.com/en/citroen-nemo-multispace-2009/478
1286	https://www.cars-data.com/en/ferrari-california-2009/616
1287	https://www.cars-data.com/en/fiat-punto-evo-2009/665
1288	https://www.cars-data.com/en/fiat-punto-evo-2009/673
1289	https://www.cars-data.com/en/fiat-sedici-2009/679
1290	https://www.cars-data.com/en/honda-insight-2009/928
1291	https://www.cars-data.com/en/hyundai-i20-2009/999
1292	https://www.cars-data.com/en/infiniti-g-cabrio-2009/1056
1293	https://www.cars-data.com/en/jaguar-xj-2009/1074
1294	https://www.cars-data.com/en/jaguar-xk-2009/1081
1295	https://www.cars-data.com/en/jaguar-xk-convertible-2009/1086
1296	https://www.cars-data.com/en/kia-ceed-2009/1121
1297	https://www.cars-data.com/en/kia-ceed-sporty-wagon-2009/1124
1298	https://www.cars-data.com/en/kia-sorento-2009/1162
1299	https://www.cars-data.com/en/kia-soul-2009/1163
1300	https://www.cars-data.com/en/kia-venga-2009/1171
1301	https://www.cars-data.com/en/land-rover-discovery-2009/1252
1302	https://www.cars-data.com/en/land-rover-range-rover-2009/1268
1303	https://www.cars-data.com/en/land-rover-range-rover-sport-2009/1272
1304	https://www.cars-data.com/en/lexus-is-2009/1283
1305	https://www.cars-data.com/en/lexus-is-c-2009/1285
1306	https://www.cars-data.com/en/lexus-rx-2009/1295
1307	https://www.cars-data.com/en/lotus-evora-2009/1303
1308	https://www.cars-data.com/en/mazda-3-2009/1327
1309	https://www.cars-data.com/en/mazda-3-sedan-2009/1332
1310	https://www.cars-data.com/en/mazda-cx-7-2009/1414
1311	https://www.cars-data.com/en/mazda-cx-9-2009/1415
1312	https://www.cars-data.com/en/mazda-mx-5-2009/1428
1313	https://www.cars-data.com/en/mazda-mx-5-roadster-coupe-2009/1430
1314	https://www.cars-data.com/en/mercedes-benz-e-class-2009/1504
1315	https://www.cars-data.com/en/mercedes-benz-e-class-coupe-2009/1512
1316	https://www.cars-data.com/en/mercedes-benz-e-class-estate-2009/1510
1317	https://www.cars-data.com/en/mercedes-benz-s-class-2009/1546
1318	https://www.cars-data.com/en/mini-cabrio-2009/1590
1319	https://www.cars-data.com/en/nissan-370z-2009/1698
1320	https://www.cars-data.com/en/nissan-gt-r-2009/1716
1321	https://www.cars-data.com/en/nissan-note-2009/1745
1322	https://www.cars-data.com/en/nissan-pixo-2009/1759
1323	https://www.cars-data.com/en/opel-astra-2009/1830
1324	https://www.cars-data.com/en/opel-insignia-sports-tourer-2009/1885
1325	https://www.cars-data.com/en/peugeot-206-2009/1969
1326	https://www.cars-data.com/en/peugeot-206-2009/1972
1327	https://www.cars-data.com/en/peugeot-207-2009/1976
1328	https://www.cars-data.com/en/peugeot-207-2009/1978
1329	https://www.cars-data.com/en/peugeot-207-cc-2009/1982
1330	https://www.cars-data.com/en/peugeot-207-sw-2009/1980
1331	https://www.cars-data.com/en/peugeot-3008-2009/1985
1332	https://www.cars-data.com/en/peugeot-308-cc-2009/2015
1333	https://www.cars-data.com/en/peugeot-5008-2009/2041
1334	https://www.cars-data.com/en/peugeot-bipper-tepee-2009/2052
1335	https://www.cars-data.com/en/porsche-boxster-2009/2084
1336	https://www.cars-data.com/en/porsche-cayman-2009/2090
1337	https://www.cars-data.com/en/porsche-panamera-2009/2091
1338	https://www.cars-data.com/en/porsche-panamera-2009/3366
1339	https://www.cars-data.com/en/renault-clio-2009/2122
1340	https://www.cars-data.com/en/renault-clio-2009/2130
1341	https://www.cars-data.com/en/renault-clio-estate-2009/2132
1342	https://www.cars-data.com/en/renault-grand-scenic-2009/2216
1343	https://www.cars-data.com/en/renault-kangoo-be-bop-2009/2149
1344	https://www.cars-data.com/en/renault-megane-coupe-2009/2198
1345	https://www.cars-data.com/en/renault-megane-estate-2009/2191
1346	https://www.cars-data.com/en/renault-scenic-2009/2222
1347	https://www.cars-data.com/en/rolls-royce-phantom-drophead-coupe-2009/2240
1348	https://www.cars-data.com/en/saab-9-3x-2009/2286
1349	https://www.cars-data.com/en/seat-altea-2009/2325
1350	https://www.cars-data.com/en/seat-altea-freetrack-2009/2321
1351	https://www.cars-data.com/en/seat-altea-xl-stationwagon-2009/2323
1352	https://www.cars-data.com/en/seat-exeo-2009/2337
1353	https://www.cars-data.com/en/seat-exeo-st-2009/2339
1354	https://www.cars-data.com/en/seat-leon-2009/2363
1355	https://www.cars-data.com/en/skoda-octavia-2009/2392
1356	https://www.cars-data.com/en/skoda-octavia-combi-2009/2396
1357	https://www.cars-data.com/en/skoda-yeti-2009/2403
1358	https://www.cars-data.com/en/subaru-legacy-2009/2466
1359	https://www.cars-data.com/en/subaru-legacy-touring-wagon-2009/2474
1360	https://www.cars-data.com/en/subaru-outback-2009/2482
1361	https://www.cars-data.com/en/suzuki-alto-2009/2507
1362	https://www.cars-data.com/en/think-city-2009/2577
1363	https://www.cars-data.com/en/toyota-avensis-2009/2590
1364	https://www.cars-data.com/en/toyota-avensis-wagon-2009/2596
1365	https://www.cars-data.com/en/toyota-aygo-2009/2604
1366	https://www.cars-data.com/en/toyota-aygo-2009/2601
1367	https://www.cars-data.com/en/toyota-iq-2009/2705
1368	https://www.cars-data.com/en/toyota-prius-2009/2730
1369	https://www.cars-data.com/en/toyota-rav4-2009/2739
1370	https://www.cars-data.com/en/toyota-urban-cruiser-2009/2752
1371	https://www.cars-data.com/en/toyota-verso-2009/2754
1372	https://www.cars-data.com/en/toyota-yaris-2009/2759
1373	https://www.cars-data.com/en/toyota-yaris-2009/2764
1374	https://www.cars-data.com/en/volkswagen-golf-plus-2009/2810
1375	https://www.cars-data.com/en/volkswagen-golf-variant-2009/2799
1376	https://www.cars-data.com/en/volkswagen-polo-2009/2858
1377	https://www.cars-data.com/en/volkswagen-polo-2009/2867
1378	https://www.cars-data.com/en/volvo-c30-2009/2934
1379	https://www.cars-data.com/en/volvo-c70-2009/2937
1380	https://www.cars-data.com/en/volvo-s80-2009/2951
1381	https://www.cars-data.com/en/abarth-500-2008/1
1382	https://www.cars-data.com/en/abarth-grande-punto-2008/3
1383	https://www.cars-data.com/en/alfa-romeo-159-2008/25
1384	https://www.cars-data.com/en/alfa-romeo-159-sportwagon-2008/27
1385	https://www.cars-data.com/en/alfa-romeo-8c-competizione-2008/3683
1386	https://www.cars-data.com/en/alfa-romeo-brera-2008/41
1387	https://www.cars-data.com/en/alfa-romeo-mito-2008/52
1388	https://www.cars-data.com/en/alfa-romeo-spider-2008/60
1389	https://www.cars-data.com/en/aston-martin-dbs-2008/66
1390	https://www.cars-data.com/en/audi-a3-2008/100
1391	https://www.cars-data.com/en/audi-a3-cabriolet-2008/112
1392	https://www.cars-data.com/en/audi-a3-sportback-2008/109
1393	https://www.cars-data.com/en/audi-a4-avant-2008/131
1394	https://www.cars-data.com/en/audi-a6-2008/166
1395	https://www.cars-data.com/en/audi-a6-allroad-2008/193
1396	https://www.cars-data.com/en/audi-a6-avant-2008/181
1397	https://www.cars-data.com/en/audi-q5-2008/213
1398	https://www.cars-data.com/en/audi-rs6-2008/169
1399	https://www.cars-data.com/en/audi-rs6-avant-2008/184
1400	https://www.cars-data.com/en/audi-s3-2008/105
1401	https://www.cars-data.com/en/audi-s3-sportback-2008/111
1402	https://www.cars-data.com/en/audi-s6-2008/174
1403	https://www.cars-data.com/en/audi-s6-avant-2008/189
1404	https://www.cars-data.com/en/bentley-brooklands-2008/3148
1405	https://www.cars-data.com/en/bmw-1-serie-cabrio-2008/241
1406	https://www.cars-data.com/en/bmw-3-serie-2008/252
1407	https://www.cars-data.com/en/bmw-3-serie-touring-2008/259
1408	https://www.cars-data.com/en/bmw-7-serie-2008/304
1409	https://www.cars-data.com/en/bmw-x6-2008/316
1410	https://www.cars-data.com/en/chevrolet-aveo-2008/345
1411	https://www.cars-data.com/en/chevrolet-aveo-2008/344
1412	https://www.cars-data.com/en/chrysler-grand-voyager-2008/385
1413	https://www.cars-data.com/en/citroen-berlingo-2008/420
1414	https://www.cars-data.com/en/citroen-c1-2008/431
1415	https://www.cars-data.com/en/citroen-c1-2008/434
1416	https://www.cars-data.com/en/citroen-c2-2008/437
1417	https://www.cars-data.com/en/citroen-c4-2008/444
1418	https://www.cars-data.com/en/citroen-c4-coupe-2008/447
1419	https://www.cars-data.com/en/citroen-c5-2008/455
1420	https://www.cars-data.com/en/citroen-c5-tourer-2008/459
1421	https://www.cars-data.com/en/citroen-c8-2008/463
1422	https://www.cars-data.com/en/dacia-logan-mcv-2008/518
1423	https://www.cars-data.com/en/dacia-sandero-2008/519
1424	https://www.cars-data.com/en/dodge-journey-2008/604
1425	https://www.cars-data.com/en/donkervoort-d8-gt-2008/3022
1426	https://www.cars-data.com/en/fiat-croma-2008/639
1427	https://www.cars-data.com/en/fiat-grande-punto-2008/659
1428	https://www.cars-data.com/en/fiat-grande-punto-2008/667
1429	https://www.cars-data.com/en/fiat-qubo-2008/676
1430	https://www.cars-data.com/en/ford-fiesta-2008/743
1431	https://www.cars-data.com/en/ford-fiesta-2008/751
1432	https://www.cars-data.com/en/ford-focus-2008/765
1433	https://www.cars-data.com/en/ford-focus-2008/756
1434	https://www.cars-data.com/en/ford-focus-2008/760
1435	https://www.cars-data.com/en/ford-focus-coupe-cabriolet-2008/773
1436	https://www.cars-data.com/en/ford-focus-wagon-2008/770
1437	https://www.cars-data.com/en/ford-ka-2008/783
1438	https://www.cars-data.com/en/ford-kuga-2008/786
1439	https://www.cars-data.com/en/honda-accord-2008/868
1440	https://www.cars-data.com/en/honda-accord-tourer-2008/873
1441	https://www.cars-data.com/en/honda-civic-2008/895
1442	https://www.cars-data.com/en/honda-civic-2008/902
1443	https://www.cars-data.com/en/honda-civic-type-s-2008/887
1444	https://www.cars-data.com/en/honda-jazz-2008/933
1445	https://www.cars-data.com/en/honda-legend-2008/939
1446	https://www.cars-data.com/en/hyundai-i10-2008/997
1447	https://www.cars-data.com/en/hyundai-i10-2008/3832
1448	https://www.cars-data.com/en/hyundai-i20-2008/1001
1449	https://www.cars-data.com/en/hyundai-i30-cw-2008/1006
1450	https://www.cars-data.com/en/hyundai-matrix-2008/1020
1451	https://www.cars-data.com/en/hyundai-sonata-2008/1043
1452	https://www.cars-data.com/en/infiniti-ex-2008/1052
1453	https://www.cars-data.com/en/infiniti-fx-2008/1053
1454	https://www.cars-data.com/en/infiniti-g-2008/1054
1455	https://www.cars-data.com/en/infiniti-g-coupe-2008/1055
1456	https://www.cars-data.com/en/jaguar-x-type-2008/1062
1457	https://www.cars-data.com/en/jaguar-x-type-estate-2008/1064
1458	https://www.cars-data.com/en/jaguar-xf-2008/1065
1459	https://www.cars-data.com/en/jeep-cherokee-2008/1093
1460	https://www.cars-data.com/en/jeep-grand-cherokee-2008/1102
1461	https://www.cars-data.com/en/kia-pro-ceed-2008/1117
1462	https://www.cars-data.com/en/kia-sportage-2008/1169
1463	https://www.cars-data.com/en/lancia-delta-2008/1206
1464	https://www.cars-data.com/en/lancia-musa-2008/1217
1465	https://www.cars-data.com/en/lancia-phedra-2008/1219
1466	https://www.cars-data.com/en/maserati-quattroporte-2008/1310
1467	https://www.cars-data.com/en/mazda-2-2008/1320
1468	https://www.cars-data.com/en/mazda-5-2008/1375
1469	https://www.cars-data.com/en/mazda-6-2008/1377
1470	https://www.cars-data.com/en/mazda-6-sportbreak-2008/1387
1471	https://www.cars-data.com/en/mercedes-benz-a-class-2008/1459
1472	https://www.cars-data.com/en/mercedes-benz-a-class-coupe-2008/1455
1473	https://www.cars-data.com/en/mercedes-benz-b-class-2008/1463
1474	https://www.cars-data.com/en/mercedes-benz-clc-2008/1486
1475	https://www.cars-data.com/en/mercedes-benz-cls-2008/1496
1476	https://www.cars-data.com/en/mercedes-benz-glk-2008/1530
1477	https://www.cars-data.com/en/mercedes-benz-m-class-2008/1535
1478	https://www.cars-data.com/en/mercedes-benz-sl-2008/1558
1479	https://www.cars-data.com/en/mercedes-benz-slk-2008/1563
1480	https://www.cars-data.com/en/mitsubishi-colt-cz3-2008/1614
1481	https://www.cars-data.com/en/mitsubishi-colt-cz5-2008/1619
1482	https://www.cars-data.com/en/mitsubishi-lancer-sportback-2008/1638
1483	https://www.cars-data.com/en/nissan-micra-2008/1728
1484	https://www.cars-data.com/en/nissan-micra-2008/1737
1485	https://www.cars-data.com/en/nissan-micra-c-c-2008/1740
1486	https://www.cars-data.com/en/nissan-murano-2008/1742
1487	https://www.cars-data.com/en/nissan-qashqai-2008/1780
1488	https://www.cars-data.com/en/nissan-qashqai-2-2008/1782
1489	https://www.cars-data.com/en/opel-agila-2008/1815
1490	https://www.cars-data.com/en/opel-insignia-2008/1883
1491	https://www.cars-data.com/en/opel-insignia-2008/1884
1492	https://www.cars-data.com/en/opel-zafira-2008/1948
1493	https://www.cars-data.com/en/peugeot-107-2008/1956
1494	https://www.cars-data.com/en/peugeot-107-2008/1959
1495	https://www.cars-data.com/en/peugeot-308-sw-2008/2013
1496	https://www.cars-data.com/en/peugeot-407-2008/2036
1497	https://www.cars-data.com/en/peugeot-407-coupe-2008/2040
1498	https://www.cars-data.com/en/peugeot-407-sw-2008/2038
1499	https://www.cars-data.com/en/peugeot-807-2008/2051
1500	https://www.cars-data.com/en/peugeot-partner-tepee-2008/2056
1501	https://www.cars-data.com/en/porsche-911-cabriolet-2008/2079
1502	https://www.cars-data.com/en/porsche-911-coupe-2008/2066
1503	https://www.cars-data.com/en/renault-clio-estate-2008/2131
1504	https://www.cars-data.com/en/renault-grand-modus-2008/2207
1505	https://www.cars-data.com/en/renault-kangoo-family-2008/2157
1506	https://www.cars-data.com/en/renault-koleos-2008/2158
1507	https://www.cars-data.com/en/renault-laguna-coupe-2008/2172
1508	https://www.cars-data.com/en/renault-megane-2008/2182
1509	https://www.cars-data.com/en/renault-modus-2008/2209
1510	https://www.cars-data.com/en/seat-ibiza-2008/2357
1511	https://www.cars-data.com/en/seat-ibiza-sc-2008/2348
1512	https://www.cars-data.com/en/skoda-fabia-combi-2008/2381
1513	https://www.cars-data.com/en/skoda-superb-2008/2399
1514	https://www.cars-data.com/en/subaru-forester-2008/2437
1515	https://www.cars-data.com/en/subaru-tribeca-2008/2488
1516	https://www.cars-data.com/en/suzuki-grand-vitara-2008/2517
1517	https://www.cars-data.com/en/suzuki-grand-vitara-2008/2523
1518	https://www.cars-data.com/en/suzuki-splash-2008/2543
1519	https://www.cars-data.com/en/toyota-land-cruiser-v8-2008/4076
1520	https://www.cars-data.com/en/toyota-land-cruiser-v8-2008/2717
1521	https://www.cars-data.com/en/volkswagen-golf-2008/2795
1522	https://www.cars-data.com/en/volkswagen-golf-2008/2787
1523	https://www.cars-data.com/en/volkswagen-passat-cc-2008/2838
1524	https://www.cars-data.com/en/volkswagen-scirocco-2008/2876
1525	https://www.cars-data.com/en/volvo-xc60-2008/2968
1526	https://www.cars-data.com/en/alfa-romeo-147-2007/11
1527	https://www.cars-data.com/en/alfa-romeo-147-2007/14
1528	https://www.cars-data.com/en/alfa-romeo-gt-2007/46
1529	https://www.cars-data.com/en/aston-martin-v8-vantage-roadster-2007/72
1530	https://www.cars-data.com/en/audi-a4-2007/117
1531	https://www.cars-data.com/en/audi-a5-coupe-2007/152
1532	https://www.cars-data.com/en/audi-a8-2007/199
1533	https://www.cars-data.com/en/audi-r8-2007/216
1534	https://www.cars-data.com/en/audi-s5-coupe-2007/156
1535	https://www.cars-data.com/en/audi-s8-2007/204
1536	https://www.cars-data.com/en/audi-tt-roadster-2007/222
1537	https://www.cars-data.com/en/bentley-arnage-2007/3404
1538	https://www.cars-data.com/en/bmw-1-serie-2007/234
1539	https://www.cars-data.com/en/bmw-1-serie-2007/237
1540	https://www.cars-data.com/en/bmw-1-serie-coupe-2007/239
1541	https://www.cars-data.com/en/bmw-3-serie-cabrio-2007/270
1542	https://www.cars-data.com/en/bmw-5-serie-2007/279
1543	https://www.cars-data.com/en/bmw-5-serie-touring-2007/285
1544	https://www.cars-data.com/en/bmw-6-serie-2007/291
1545	https://www.cars-data.com/en/bmw-6-serie-cabrio-2007/294
1546	https://www.cars-data.com/en/bmw-x5-2007/314
1547	https://www.cars-data.com/en/cadillac-bls-wagon-2007/327
1548	https://www.cars-data.com/en/cadillac-cts-2007/329
1549	https://www.cars-data.com/en/carver-one-2007/3132
1550	https://www.cars-data.com/en/chevrolet-hhr-2007/368
1551	https://www.cars-data.com/en/chevrolet-hhr-2007/3757
1552	https://www.cars-data.com/en/chrysler-sebring-2007/395
1553	https://www.cars-data.com/en/chrysler-sebring-cabrio-2007/398
1554	https://www.cars-data.com/en/citroen-c-crosser-2007/428
1555	https://www.cars-data.com/en/citroen-c4-picasso-2007/449
